,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,cond_all
1199,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1184,Bull,1.3529401,1.35077,1.352355,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1200,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1184,Bull,1.3529401,1.35077,1.352355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1212,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1184,Bull,1.3529401,1.35077,1.352355,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1213,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1184,Bull,1.3529401,1.35077,1.352355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1214,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1184,Bull,1.3529401,1.35077,1.352355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1233,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1234,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1246,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1247,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1248,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1227,Bull,1.35361,1.3526399,1.35355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1267,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1268,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1280,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1281,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1282,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1239,Bull,1.35613,1.35233,1.35605,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1288,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1289,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1301,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1302,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1303,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1255,Bull,1.35343,1.3514049,1.35236,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1308,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1309,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1310,1163,Bull,1.352095,1.34904,1.3496749,1178,Bear,1.353915,1.3531101,1.35358,1312,Bull,1.3531051,1.348655,1.3521249,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1330,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1331,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1343,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1344,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1345,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1364,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1365,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1377,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1378,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1379,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1385,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1386,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1398,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1399,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1400,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1405,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1406,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1407,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1312,Bull,1.3531051,1.348655,1.3521249,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1408,1163,Bull,1.352095,1.34904,1.3496749,1188,Bear,1.356415,1.35443,1.354675,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1427,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1428,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1441,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1442,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1227,Bull,1.35361,1.3526399,1.35355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1461,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1462,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1474,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1475,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1476,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1239,Bull,1.35613,1.35233,1.35605,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1482,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1483,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1495,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1496,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1497,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1255,Bull,1.35343,1.3514049,1.35236,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1502,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1503,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1504,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1312,Bull,1.3531051,1.348655,1.3521249,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1505,1163,Bull,1.352095,1.34904,1.3496749,1204,Bear,1.3566749,1.3559251,1.3559351,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1525,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1538,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1539,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1227,Bull,1.35361,1.3526399,1.35355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1559,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1572,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1573,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1239,Bull,1.35613,1.35233,1.35605,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1580,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1593,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1594,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1255,Bull,1.35343,1.3514049,1.35236,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1600,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1601,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1312,Bull,1.3531051,1.348655,1.3521249,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1602,1163,Bull,1.352095,1.34904,1.3496749,1211,Bear,1.358935,1.356915,1.35846,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1644,1163,Bull,1.352095,1.34904,1.3496749,1306,Bear,1.3567,1.354435,1.355165,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1645,1163,Bull,1.352095,1.34904,1.3496749,1306,Bear,1.3567,1.354435,1.355165,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1646,1163,Bull,1.352095,1.34904,1.3496749,1306,Bear,1.3567,1.354435,1.355165,1312,Bull,1.3531051,1.348655,1.3521249,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1647,1163,Bull,1.352095,1.34904,1.3496749,1306,Bear,1.3567,1.354435,1.355165,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1648,1163,Bull,1.352095,1.34904,1.3496749,1332,Bear,1.35748,1.35567,1.35585,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1649,1163,Bull,1.352095,1.34904,1.3496749,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1668,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1669,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1681,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1682,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1683,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1227,Bull,1.35361,1.3526399,1.35355,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1702,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1703,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1715,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1716,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1717,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1239,Bull,1.35613,1.35233,1.35605,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1723,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1724,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1264,Bear,1.36097,1.356895,1.360285,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1736,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1737,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1738,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1255,Bull,1.35343,1.3514049,1.35236,1359,Bear,1.3638101,1.360865,1.3615999,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
1743,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1349,Bull,1.35875,1.355545,1.35716,1377,Bear,1.364295,1.3618951,1.3635249,True
1744,1184,Bull,1.3529401,1.35077,1.352355,1188,Bear,1.356415,1.35443,1.354675,1312,Bull,1.3531051,1.348655,1.3521249,1341,Bear,1.360115,1.3590851,1.359335,1371,Bull,1.3610699,1.3600049,1.360525,1377,Bear,1.364295,1.3618951,1.3635249,True
