,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
167,3898,Bear,1.37489,1.373385,1.3743501,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-13 18:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
168,3920,Bear,1.374285,1.372365,1.3733499,3930,Bull,1.367295,1.36534,1.3670499,3944,Bear,1.368995,1.367625,1.3677349,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-14 16:00:00,2022-01-15 02:00:00,2022-01-17 16:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
169,3920,Bear,1.374285,1.372365,1.3733499,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-14 16:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
170,3944,Bear,1.368995,1.367625,1.3677349,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-17 16:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
171,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,4115,Bear,1.352365,1.35092,1.3512449,4119,Bull,1.3512449,1.34917,1.35099,4123,Bear,1.352495,1.3459201,1.3466649,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,2022-01-26 19:00:00,2022-01-26 23:00:00,2022-01-27 03:00:00,4129,1.345305,1.344275,1.3450799,2022-01-27 09:00:00
172,3920,Bear,1.374285,1.372365,1.3733499,3930,Bull,1.367295,1.36534,1.3670499,3944,Bear,1.368995,1.367625,1.3677349,4092,Bull,1.345685,1.3436301,1.345525,4123,Bear,1.352495,1.3459201,1.3466649,4141,Bull,1.3394799,1.33581,1.338,2022-01-14 16:00:00,2022-01-15 02:00:00,2022-01-17 16:00:00,2022-01-25 20:00:00,2022-01-27 03:00:00,2022-01-27 21:00:00,4156,1.3409,1.339875,1.34074,2022-01-28 12:00:00
173,3920,Bear,1.374285,1.372365,1.3733499,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4092,Bull,1.345685,1.3436301,1.345525,4123,Bear,1.352495,1.3459201,1.3466649,4141,Bull,1.3394799,1.33581,1.338,2022-01-14 16:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-25 20:00:00,2022-01-27 03:00:00,2022-01-27 21:00:00,4156,1.3409,1.339875,1.34074,2022-01-28 12:00:00
174,3944,Bear,1.368995,1.367625,1.3677349,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4092,Bull,1.345685,1.3436301,1.345525,4123,Bear,1.352495,1.3459201,1.3466649,4141,Bull,1.3394799,1.33581,1.338,2022-01-17 16:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-25 20:00:00,2022-01-27 03:00:00,2022-01-27 21:00:00,4156,1.3409,1.339875,1.34074,2022-01-28 12:00:00
175,4455,Bull,1.3531051,1.348655,1.3521249,4484,Bear,1.360115,1.3590851,1.359335,4492,Bull,1.35875,1.355545,1.35716,4502,Bear,1.3638101,1.360865,1.3615999,4514,Bull,1.3610699,1.3600049,1.360525,4520,Bear,1.364295,1.3618951,1.3635249,2022-02-15 23:00:00,2022-02-17 04:00:00,2022-02-17 12:00:00,2022-02-17 22:00:00,2022-02-18 10:00:00,2022-02-18 16:00:00,4522,1.36288,1.361105,1.3611851,2022-02-18 18:00:00
176,4502,Bear,1.3638101,1.360865,1.3615999,4514,Bull,1.3610699,1.3600049,1.360525,4520,Bear,1.364295,1.3618951,1.3635249,4624,Bull,1.33605,1.32729,1.335655,4636,Bear,1.3438799,1.3420451,1.34302,4711,Bull,1.3297501,1.3271551,1.3290999,2022-02-17 22:00:00,2022-02-18 10:00:00,2022-02-18 16:00:00,2022-02-25 00:00:00,2022-02-25 12:00:00,2022-03-02 15:00:00,4713,1.331615,1.32791,1.3308151,2022-03-02 17:00:00
